entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,408283.73,4657,3326,1331,296203,112080.73,0.28580631307708826,0.27451676803285796,2023-07-04
Parti conservateur du Québec,2023,38402.81,658,470,188,29289.33,9113.48,0.2857142857142857,0.23731284247168372,2023-07-04
Parti libéral du Québec,2023,95679.69,1167,821,346,67828.69,27851,0.29648671808054844,0.29108580932902267,2023-07-04
Parti québécois,2023,436040.76,5893,4889,1004,373270.6,62770.16,0.17037162735448838,0.14395479908804856,2023-07-04
Québec solidaire,2023,121729.66,1644,1342,302,102977.29,18752.37,0.18369829683698297,0.154049308935883,2023-07-04
