entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,439239.51,4997,3535,1462,315363,123876.51,0.2925755453271963,0.28202497084107936,2023-07-28
Parti conservateur du Québec,2023,41649.27,733,516,217,31619.79,10029.48,0.296043656207367,0.24080806218212228,2023-07-28
Parti libéral du Québec,2023,130030.94,1667,1181,486,94429.94,35601,0.29154169166166766,0.27378868444694776,2023-07-28
Parti québécois,2023,478298,6470,5328,1142,406971.85,71326.15,0.17650695517774342,0.14912491793818916,2023-07-28
Québec solidaire,2023,132684.56,1774,1431,343,111875.28,20809.28,0.19334836527621196,0.15683271663259085,2023-07-28
