entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,428508.88,4884,3463,1421,308693,119815.88,0.29095004095004096,0.2796111949885379,2023-07-13
Parti conservateur du Québec,2023,40742.14,720,510,210,31067.66,9674.48,0.2916666666666667,0.2374563535445119,2023-07-13
Parti libéral du Québec,2023,113612.99,1481,1044,437,81971.99,31641,0.2950708980418636,0.27849808371384294,2023-07-13
Parti québécois,2023,460434.06,6230,5147,1083,392759.57,67674.49,0.1738362760834671,0.1469797651372707,2023-07-13
Québec solidaire,2023,128806.74,1721,1398,323,108691.79,20114.95,0.18768158047646716,0.15616380012412395,2023-07-13
