entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,814319,8937,5380,3557,495223,319096,0.39800828018350676,0.39185626271768187,2024-01-15
Parti conservateur du Québec,2023,56794.92,1081,729,352,41828.77,14966.15,0.32562442183163737,0.26351212397165097,2024-01-15
Parti libéral du Québec,2023,270948.64,3263,2073,1190,176634.02,94314.62,0.364695065890285,0.34809039823931204,2024-01-15
Parti québécois,2023,766407.14,10241,8034,2207,623440.81,142966.33,0.21550629821306513,0.18654096829003966,2024-01-15
Québec solidaire,2023,275818.77999999997,3720,2711,1009,218941.85,56876.93,0.27123655913978495,0.20621123043180745,2024-01-15
