entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,451536.03,5128,3628,1500,324208,127328.03,0.2925117004680187,0.2819886377616422,2023-08-27
Parti conservateur du Québec,2023,43172.6,755,528,227,32618.12,10554.48,0.30066225165562915,0.24447172512195234,2023-08-27
Parti libéral du Québec,2023,145126.49,1842,1302,540,105048.83,40077.66,0.2931596091205212,0.27615675125885014,2023-08-27
Parti québécois,2023,503862.23,6812,5574,1238,426337.76,77524.47,0.18173810921902525,0.1538604510998969,2023-08-27
Québec solidaire,2023,139540.53,1843,1473,370,117441.6,22098.93,0.20075963103635378,0.15836925658803216,2023-08-27
