entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,446570.21,5071,3595,1476,321298,125272.21,0.2910668507197791,0.2805207494696075,2023-08-14
Parti conservateur du Québec,2023,42462.6,744,521,223,32078.12,10384.48,0.29973118279569894,0.24455591508763005,2023-08-14
Parti libéral du Québec,2023,137850.54,1757,1239,518,99506.21,38344.33,0.2948207171314741,0.27815872175763695,2023-08-14
Parti québécois,2023,497061.29,6731,5521,1210,421561.81,75499.48,0.17976526519090774,0.15189169126406926,2023-08-14
Québec solidaire,2023,134946.69,1793,1442,351,113739.42,21207.27,0.19576129392080313,0.15715294684145273,2023-08-14
