entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,343857.65,3917,2890,1027,256545,87312.65,0.262190451876436,0.25392091756574264,2023-06-04
Parti conservateur du Québec,2023,30892.57,505,374,131,24026.09,6866.48,0.2594059405940594,0.22226962664485342,2023-06-04
Parti libéral du Québec,2023,69373.47,873,638,235,51387.47,17986,0.26918671248568155,0.2592633754661544,2023-06-04
Parti québécois,2023,349375.17,4693,3937,756,302444.34,46930.83,0.1610909865757511,0.13432789170449635,2023-06-04
Québec solidaire,2023,105823.69,1452,1204,248,90189.98,15633.71,0.17079889807162535,0.14773355569060198,2023-06-04
