entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,300606.88,3431,2578,853,229005,71601.88,0.24861556397551735,0.23819108864041968,2023-05-22
Parti conservateur du Québec,2023,29356.48,478,357,121,22990,6366.48,0.25313807531380755,0.21686796237151046,2023-05-22
Parti libéral du Québec,2023,64286.52,811,593,218,47605.52,16681,0.2688039457459926,0.2594789700857972,2023-05-22
Parti québécois,2023,316979.21,4232,3565,667,275478.38,41500.83,0.15760869565217392,0.13092603139492964,2023-05-22
Québec solidaire,2023,101604.11,1387,1161,226,86868.73,14735.38,0.16294160057678442,0.14502740095848485,2023-05-22
