entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,813769,8931,5378,3553,495023,318746,0.39782779084089126,0.39169100813621555,2024-01-13
Parti conservateur du Québec,2023,56694.92,1080,728,352,41728.77,14966.15,0.32592592592592595,0.26397691362824044,2024-01-13
Parti libéral du Québec,2023,270398.64,3257,2068,1189,176184.02,94214.62,0.36505987104697574,0.3484286015639723,2024-01-13
Parti québécois,2023,764585.81,10220,8018,2202,622104.48,142481.33,0.21545988258317025,0.18635099963469107,2024-01-13
Québec solidaire,2023,273435.45,3694,2694,1000,217293.52,56141.93,0.2707092582566324,0.20532059760356602,2024-01-13
