entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,515374,5785,3985,1800,358918,156456,0.3111495246326707,0.3035775960758595,2023-10-15
Parti conservateur du Québec,2023,46599.26,815,562,253,34659.78,11939.48,0.3104294478527607,0.2562160858348394,2023-10-15
Parti libéral du Québec,2023,169370.64,2126,1490,636,121492.99,47877.65,0.2991533396048918,0.2826797489812874,2023-10-15
Parti québécois,2023,560227.42,7486,6057,1429,468700.3,91527.12,0.1908896606999733,0.16337493798500613,2023-10-15
Québec solidaire,2023,168712.85,2196,1727,469,140949.03,27763.82,0.21357012750455373,0.1645625688855354,2023-10-15
