entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,454716.03,5162,3649,1513,326263,128453.03,0.29310344827586204,0.2824906568611623,2023-09-01
Parti conservateur du Québec,2023,43347.6,758,531,227,32733.12,10614.48,0.2994722955145119,0.24486892007862027,2023-09-01
Parti libéral du Québec,2023,147024.79,1864,1319,545,106622.13,40402.66,0.29238197424892703,0.2748016848043109,2023-09-01
Parti québécois,2023,510588.89,6895,5644,1251,432254.42,78334.47,0.18143582306018854,0.15341984820703797,2023-09-01
Québec solidaire,2023,141727.15,1865,1489,376,119139.89,22587.26,0.20160857908847185,0.15937144012279933,2023-09-01
