entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,465752.15,5277,3724,1553,333313,132439.15,0.2942960015160129,0.28435542380212303,2023-09-16
Parti conservateur du Québec,2023,44440.93,780,538,242,33131.45,11309.48,0.31025641025641026,0.2544834232766956,2023-09-16
Parti libéral du Québec,2023,155621.42,1973,1396,577,112785.43,42835.99,0.2924480486568677,0.2752576733974025,2023-09-16
Parti québécois,2023,527385.52,7117,5802,1315,444637.72,82747.8,0.18476886328509204,0.15690191873299822,2023-09-16
Québec solidaire,2023,146903.75,1918,1528,390,123469.06,23434.69,0.20333680917622524,0.15952411017417867,2023-09-16
