entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,329102.65,3751,2771,980,246145,82957.65,0.2612636630231938,0.25207226377545117,2023-05-31
Parti conservateur du Québec,2023,30787.43,503,373,130,24000.95,6786.48,0.2584493041749503,0.2204302210350133,2023-05-31
Parti libéral du Québec,2023,68520.14,862,632,230,50959.14,17561,0.2668213457076566,0.25628961061667416,2023-05-31
Parti québécois,2023,339500.17,4546,3817,729,293919.34,45580.83,0.1603607567091949,0.13425863674825259,2023-05-31
Québec solidaire,2023,104152.03,1422,1183,239,88793.32,15358.71,0.1680731364275668,0.14746433650885152,2023-05-31
