entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,461196.8,5231,3700,1531,330888,130308.8,0.2926782641942267,0.28254489189864285,2023-09-10
Parti conservateur du Québec,2023,43665.93,762,532,230,32886.45,10779.48,0.30183727034120733,0.24686248523734636,2023-09-10
Parti libéral du Québec,2023,152658.09,1939,1371,568,110722.1,41935.99,0.2929345023207839,0.27470532351086013,2023-09-10
Parti québécois,2023,519764.19,7020,5729,1291,438701.39,81062.8,0.1839031339031339,0.15596072518962878,2023-09-10
Québec solidaire,2023,145824.43,1906,1519,387,122689.74,23134.69,0.2030430220356768,0.15864755994588836,2023-09-10
