entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,239219.34,2763,2140,623,188865,50354.34,0.22547955121245022,0.21049443577597027,2023-05-05
Parti conservateur du Québec,2023,20353.41,266,202,64,16009.18,4344.23,0.24060150375939848,0.21343991006912352,2023-05-05
Parti libéral du Québec,2023,51127.25,633,487,146,39471.25,11656,0.23064770932069512,0.22798018669105027,2023-05-05
Parti québécois,2023,266727.59,3491,2952,539,232132.09,34595.5,0.15439702091091378,0.12970349261581823,2023-05-05
Québec solidaire,2023,84234.06,1172,1004,168,72695.01,11539.05,0.14334470989761092,0.13698793575900295,2023-05-05
