entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,348408.05,3968,2917,1051,258995,89413.05,0.26486895161290325,0.2566331346247597,2023-06-06
Parti conservateur du Québec,2023,31245.9,509,378,131,24379.42,6866.48,0.25736738703339884,0.219756192012392,2023-06-06
Parti libéral du Québec,2023,71016.77,890,647,243,52315.77,18701,0.27303370786516856,0.26333216788091035,2023-06-06
Parti québécois,2023,352460.48,4734,3971,763,305029.65,47430.83,0.16117448246725813,0.1345706332806447,2023-06-06
Québec solidaire,2023,107040.24,1463,1208,255,91015.2,16025.04,0.17429938482570062,0.1497104266582362,2023-06-06
