entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,319722.65,3652,2713,939,240430,79292.65,0.2571193866374589,0.24800448138409958,2023-05-28
Parti conservateur du Québec,2023,29767.43,483,360,123,23250.95,6516.48,0.2546583850931677,0.21891308722318317,2023-05-28
Parti libéral du Québec,2023,67256.84,847,620,227,49900.84,17356,0.2680047225501771,0.2580555375482999,2023-05-28
Parti québécois,2023,336048.51,4500,3780,720,290977.68,45070.83,0.16,0.13412001142335075,2023-05-28
Québec solidaire,2023,102442.06,1396,1168,228,87556.68,14885.38,0.16332378223495703,0.14530535602271177,2023-05-28
