entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,315567.65,3609,2690,919,238205,77362.65,0.2546411748406761,0.2451539313361176,2023-05-25
Parti conservateur du Québec,2023,29765.17,483,360,123,23248.69,6516.48,0.2546583850931677,0.21892970878378992,2023-05-25
Parti libéral du Québec,2023,66888.18,840,616,224,49607.18,17281,0.26666666666666666,0.25835655866253204,2023-05-25
Parti québécois,2023,332073.51,4428,3723,705,287797.68,44275.83,0.15921409214092141,0.1333314120719837,2023-05-25
Québec solidaire,2023,102091.09,1393,1166,227,87255.71,14835.38,0.16295764536970567,0.14531512985119466,2023-05-25
