entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,461071.8,5230,3700,1530,330863,130208.8,0.2925430210325048,0.28240460596375666,2023-09-09
Parti conservateur du Québec,2023,43665.93,762,532,230,32886.45,10779.48,0.30183727034120733,0.24686248523734636,2023-09-09
Parti libéral du Québec,2023,152508.09,1936,1369,567,110597.1,41910.99,0.29287190082644626,0.2748115854050759,2023-09-09
Parti québécois,2023,519622.53,7019,5728,1291,438559.73,81062.8,0.18392933466305741,0.1560032433543634,2023-09-09
Québec solidaire,2023,145699.79,1905,1519,386,122623.43,23076.36,0.2026246719160105,0.15838293246682097,2023-09-09
