entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,447170.21,5077,3599,1478,321698,125472.21,0.291116801260587,0.2805916118607275,2023-08-16
Parti conservateur du Québec,2023,42462.6,744,521,223,32078.12,10384.48,0.29973118279569894,0.24455591508763005,2023-08-16
Parti libéral du Québec,2023,138558.87,1764,1246,518,100214.54,38344.33,0.29365079365079366,0.27673674013074734,2023-08-16
Parti québécois,2023,497811.29,6739,5524,1215,421901.81,75909.48,0.18029381213829945,0.1524864572677731,2023-08-16
Québec solidaire,2023,135179.69,1796,1445,351,113972.42,21207.27,0.19543429844097995,0.15688207303922652,2023-08-16
