entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,520049,5833,4018,1815,362068,157981,0.3111606377507286,0.3037809898682624,2023-10-17
Parti conservateur du Québec,2023,48157.26,874,598,276,35808.78,12348.48,0.3157894736842105,0.25641990428857453,2023-10-17
Parti libéral du Québec,2023,169878.97,2133,1494,639,121801.32,48077.65,0.29957805907172996,0.2830111932041971,2023-10-17
Parti québécois,2023,562174.42,7517,6082,1435,470542.3,91632.12,0.1909006252494346,0.16299589013673013,2023-10-17
Québec solidaire,2023,170495.85,2229,1746,483,142267.03,28228.82,0.21668909825033647,0.16556895666375457,2023-10-17
