entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,265536.88,3053,2327,726,205665,59871.88,0.23779888634130364,0.2254748191663621,2023-05-12
Parti conservateur du Québec,2023,20646.74,273,207,66,16262.51,4384.23,0.24175824175824176,0.21234490287570817,2023-05-12
Parti libéral du Québec,2023,56167.22,696,521,175,42216.22,13951,0.2514367816091954,0.248383309695584,2023-05-12
Parti québécois,2023,289322.9,3834,3244,590,251987.4,37335.5,0.15388628064684404,0.12904439987294472,2023-05-12
Québec solidaire,2023,86013.57,1186,1018,168,74458.19,11555.38,0.14165261382799327,0.13434368553706116,2023-05-12
