entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,810464,8896,5366,3530,493918,316546,0.39680755395683454,0.3905737947644806,2024-01-11
Parti conservateur du Québec,2023,56484.92,1077,727,350,41668.77,14816.15,0.32497678737233054,0.26230275266389685,2024-01-11
Parti libéral du Québec,2023,268551.64,3232,2053,1179,174959.02,93592.62,0.36478960396039606,0.3485088380022553,2024-01-11
Parti québécois,2023,759964.81,10163,7983,2180,619138.48,140826.33,0.2145035914592148,0.18530638280475115,2024-01-11
Québec solidaire,2023,267044.14,3602,2641,961,213213.86,53830.28,0.2667962243198223,0.20157821100287016,2024-01-11
