entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,350,Mercier,1350,14,11,3,1050,300,0.21428571428571427,0.2222222222222222,2023-06-30
Coalition avenir Québec,2023,352,Hochelaga-Maisonneuve,1950,20,14,6,1350,600,0.3,0.3076923076923077,2023-06-30
Coalition avenir Québec,2023,356,Rosemont,2130,24,15,9,1385,745,0.375,0.34976525821596244,2023-06-30
Coalition avenir Québec,2023,358,Viau,450,5,2,3,150,300,0.6,0.6666666666666666,2023-06-30
Coalition avenir Québec,2023,360,Bourassa-Sauvé,265,4,1,3,15,250,0.75,0.9433962264150944,2023-06-30
Coalition avenir Québec,2023,364,Jeanne-Mance-Viger,100,1,1,0,100,0,0,0,2023-06-30
Coalition avenir Québec,2023,366,Anjou-Louis-Riel,3975,45,27,18,2500,1475,0.4,0.3710691823899371,2023-06-30
Coalition avenir Québec,2023,370,Camille-Laurin,1950,23,17,6,1400,550,0.2608695652173913,0.28205128205128205,2023-06-30
Coalition avenir Québec,2023,380,Pointe-aux-Trembles,4620,50,36,14,3295,1325,0.28,0.28679653679653677,2023-06-30
Coalition avenir Québec,2023,390,LaFontaine,705,8,5,3,405,300,0.375,0.425531914893617,2023-06-30
Coalition avenir Québec,2023,454,Laval-des-Rapides,1605,19,12,7,1150,455,0.3684210526315789,0.2834890965732087,2023-06-30
Coalition avenir Québec,2023,460,Chomedey,1330,16,13,3,1125,205,0.1875,0.15413533834586465,2023-06-30
Coalition avenir Québec,2023,466,Fabre,1800,21,20,1,1700,100,0.047619047619047616,0.05555555555555555,2023-06-30
Coalition avenir Québec,2023,470,Sainte-Rose,1927,23,17,6,1475,452,0.2608695652173913,0.23456149455111572,2023-06-30
Coalition avenir Québec,2023,476,Vimont,1210,19,14,5,915,295,0.2631578947368421,0.24380165289256198,2023-06-30
Coalition avenir Québec,2023,482,Mille-Îles,1875,23,15,8,1375,500,0.34782608695652173,0.26666666666666666,2023-06-30
Coalition avenir Québec,2023,502,Groulx,3035,34,28,6,2585,450,0.17647058823529413,0.14827018121911037,2023-06-30
Coalition avenir Québec,2023,508,Deux-Montagnes,3380,38,31,7,2845,535,0.18421052631578946,0.15828402366863906,2023-06-30
Coalition avenir Québec,2023,514,Mirabel,2590,31,25,6,2070,520,0.1935483870967742,0.20077220077220076,2023-06-30
Coalition avenir Québec,2023,520,Argenteuil,2560,33,24,9,1910,650,0.2727272727272727,0.25390625,2023-06-30
Coalition avenir Québec,2023,526,Saint-Jérôme,2810,32,22,10,1810,1000,0.3125,0.35587188612099646,2023-06-30
Coalition avenir Québec,2023,530,Les Plaines,3065,36,30,6,2715,350,0.16666666666666666,0.11419249592169657,2023-06-30
Coalition avenir Québec,2023,536,Blainville,8590,89,64,25,6165,2425,0.2808988764044944,0.28230500582072177,2023-06-30
Coalition avenir Québec,2023,542,Terrebonne,6805,75,48,27,4255,2550,0.36,0.3747244673034533,2023-06-30
Coalition avenir Québec,2023,548,Masson,6510,71,55,16,5110,1400,0.22535211267605634,0.21505376344086022,2023-06-30
Coalition avenir Québec,2023,554,L'Assomption,4115,49,43,6,3540,575,0.12244897959183673,0.13973268529769137,2023-06-30
Coalition avenir Québec,2023,560,Repentigny,7985,93,75,18,6555,1430,0.1935483870967742,0.17908578584846588,2023-06-30
Coalition avenir Québec,2023,566,Berthier,2485,29,26,3,2275,210,0.10344827586206896,0.08450704225352113,2023-06-30
Coalition avenir Québec,2023,570,Joliette,1925,21,19,2,1800,125,0.09523809523809523,0.06493506493506493,2023-06-30
Coalition avenir Québec,2023,576,Rousseau,2950,39,29,10,2075,875,0.2564102564102564,0.2966101694915254,2023-06-30
Coalition avenir Québec,2023,582,Prévost,6215,65,44,21,4185,2030,0.3230769230769231,0.3266291230893001,2023-06-30
Coalition avenir Québec,2023,588,Bertrand,4395,53,35,18,3065,1330,0.33962264150943394,0.3026166097838453,2023-06-30
Coalition avenir Québec,2023,594,Labelle,4415,54,43,11,3640,775,0.2037037037037037,0.1755379388448471,2023-06-30
Coalition avenir Québec,2023,602,Hull,6225,63,34,29,3325,2900,0.4603174603174603,0.46586345381526106,2023-06-30
Coalition avenir Québec,2023,608,Pontiac,3755,41,30,11,2730,1025,0.2682926829268293,0.2729693741677763,2023-06-30
Coalition avenir Québec,2023,614,Gatineau,5905,66,37,29,3085,2820,0.4393939393939394,0.4775613886536833,2023-06-30
Coalition avenir Québec,2023,620,Chapleau,5635,60,45,15,4195,1440,0.25,0.25554569653948533,2023-06-30
Coalition avenir Québec,2023,626,Papineau,5645,61,36,25,3205,2440,0.4098360655737705,0.4322409211691763,2023-06-30
Coalition avenir Québec,2023,636,Rouyn-Noranda-Témiscamingue,730,9,8,1,700,30,0.1111111111111111,0.0410958904109589,2023-06-30
Coalition avenir Québec,2023,642,Abitibi-Ouest,1245,16,14,2,1125,120,0.125,0.0963855421686747,2023-06-30
Coalition avenir Québec,2023,648,Abitibi-Est,380,6,5,1,375,5,0.16666666666666666,0.013157894736842105,2023-06-30
Coalition avenir Québec,2023,660,Trois-Rivières,6569,75,51,24,4490,2079,0.32,0.31648652762977625,2023-06-30
Coalition avenir Québec,2023,666,Maskinongé,5297,79,49,30,3375,1922,0.379746835443038,0.3628468944685671,2023-06-30
Coalition avenir Québec,2023,670,Laviolette-Saint-Maurice,2185,27,19,8,1630,555,0.2962962962962963,0.2540045766590389,2023-06-30
Coalition avenir Québec,2023,676,Champlain,8353,94,53,41,4558,3795,0.43617021276595747,0.45432778642403926,2023-06-30
Coalition avenir Québec,2023,702,Jean-Talon,6812,77,55,22,4810,2002,0.2857142857142857,0.29389312977099236,2023-06-30
Coalition avenir Québec,2023,708,Louis-Hébert,7155,77,47,30,4305,2850,0.38961038961038963,0.39832285115303984,2023-06-30
Coalition avenir Québec,2023,714,Portneuf,4760,58,52,6,4235,525,0.10344827586206896,0.11029411764705882,2023-06-30
Coalition avenir Québec,2023,720,La Peltrie,4150,45,28,17,2540,1610,0.37777777777777777,0.38795180722891565,2023-06-30
Coalition avenir Québec,2023,726,Vanier-Les Rivières,2880,33,23,10,1930,950,0.30303030303030304,0.3298611111111111,2023-06-30
Coalition avenir Québec,2023,730,Taschereau,6521,67,53,14,5170,1351,0.208955223880597,0.2071768133721822,2023-06-30
Coalition avenir Québec,2023,736,Jean-Lesage,2125,22,16,6,1550,575,0.2727272727272727,0.27058823529411763,2023-06-30
Coalition avenir Québec,2023,742,Montmorency,3897,43,26,17,2440,1457,0.3953488372093023,0.37387734154477803,2023-06-30
Coalition avenir Québec,2023,748,Charlesbourg,3600,41,33,8,2955,645,0.1951219512195122,0.17916666666666667,2023-06-30
Coalition avenir Québec,2023,754,Chauveau,3420,43,30,13,2275,1145,0.3023255813953488,0.3347953216374269,2023-06-30
Coalition avenir Québec,2023,760,Charlevoix-Côte-de-Beaupré,3940,43,32,11,2840,1100,0.2558139534883721,0.27918781725888325,2023-06-30
Coalition avenir Québec,2023,802,Beauce-Sud,7720,82,50,32,4635,3085,0.3902439024390244,0.39961139896373055,2023-06-30
Coalition avenir Québec,2023,806,Beauce-Nord,3550,40,31,9,2820,730,0.225,0.2056338028169014,2023-06-30
Coalition avenir Québec,2023,810,Lotbinière-Frontenac,3850,43,29,14,2525,1325,0.32558139534883723,0.34415584415584416,2023-06-30
Coalition avenir Québec,2023,814,Chutes-de-la-Chaudière,3065,35,24,11,2300,765,0.3142857142857143,0.2495921696574225,2023-06-30
Coalition avenir Québec,2023,818,Lévis,2285,28,19,9,1590,695,0.32142857142857145,0.3041575492341357,2023-06-30
Coalition avenir Québec,2023,822,Bellechasse,1305,18,16,2,1245,60,0.1111111111111111,0.04597701149425287,2023-06-30
Coalition avenir Québec,2023,826,Côte-du-Sud,2515,30,23,7,2070,445,0.23333333333333334,0.17693836978131214,2023-06-30
Coalition avenir Québec,2023,834,Rivière-du-Loup-Témiscouata,7917,89,76,13,6865,1052,0.14606741573033707,0.13287861563723632,2023-06-30
Coalition avenir Québec,2023,838,Rimouski,795,10,7,3,575,220,0.3,0.27672955974842767,2023-06-30
Coalition avenir Québec,2023,842,Matane-Matapédia,165,6,5,1,155,10,0.16666666666666666,0.06060606060606061,2023-06-30
Coalition avenir Québec,2023,850,Bonaventure,840,10,9,1,740,100,0.1,0.11904761904761904,2023-06-30
Coalition avenir Québec,2023,854,Gaspé,900,11,8,3,675,225,0.2727272727272727,0.25,2023-06-30
Coalition avenir Québec,2023,858,Îles-de-la-Madeleine,370,7,7,0,370,0,0,0,2023-06-30
Coalition avenir Québec,2023,902,Duplessis,325,4,4,0,325,0,0,0,2023-06-30
Coalition avenir Québec,2023,906,René-Lévesque,1270,14,12,2,1070,200,0.14285714285714285,0.15748031496062992,2023-06-30
Coalition avenir Québec,2023,914,Dubuc,3352,37,29,8,2700,652,0.21621621621621623,0.19451073985680192,2023-06-30
Coalition avenir Québec,2023,918,Chicoutimi,6439.73,69,47,22,4470,1969.73,0.3188405797101449,0.30587151945811397,2023-06-30
Coalition avenir Québec,2023,922,Jonquière,2305,24,19,5,1875,430,0.20833333333333334,0.18655097613882862,2023-06-30
Coalition avenir Québec,2023,926,Lac-Saint-Jean,6400,69,49,20,4490,1910,0.2898550724637681,0.2984375,2023-06-30
Coalition avenir Québec,2023,930,Roberval,6850,70,31,39,2950,3900,0.5571428571428572,0.5693430656934306,2023-06-30
Coalition avenir Québec,2023,938,Ungava,1650,18,16,2,1520,130,0.1111111111111111,0.07878787878787878,2023-06-30
Coalition avenir Québec,2023,NA,NA,400,4,1,3,100,300,0.75,0.75,2023-06-30
Parti conservateur du Québec,2023,104,Mégantic,136,4,3,1,86,50,0.25,0.36764705882352944,2023-06-30
Parti conservateur du Québec,2023,110,Saint-François,50,2,2,0,50,0,0,0,2023-06-30
Parti conservateur du Québec,2023,116,Sherbrooke,310,4,4,0,310,0,0,0,2023-06-30
Parti conservateur du Québec,2023,120,Orford,540,6,5,1,500,40,0.16666666666666666,0.07407407407407407,2023-06-30
Parti conservateur du Québec,2023,126,Johnson,400,4,4,0,400,0,0,0,2023-06-30
Parti conservateur du Québec,2023,132,Richmond,156,4,2,2,120,36,0.5,0.23076923076923078,2023-06-30
Parti conservateur du Québec,2023,138,Drummond-Bois-Francs,166.77,4,2,2,126.77,40,0.5,0.23985129219883672,2023-06-30
Parti conservateur du Québec,2023,144,Arthabaska,415,10,9,1,405,10,0.1,0.024096385542168676,2023-06-30
Parti conservateur du Québec,2023,150,Nicolet-Bécancour,20,1,1,0,20,0,0,0,2023-06-30
Parti conservateur du Québec,2023,204,Brome-Missisquoi,400,6,2,4,200,200,0.6666666666666666,0.5,2023-06-30
Parti conservateur du Québec,2023,206,Granby,175,2,2,0,175,0,0,0,2023-06-30
Parti conservateur du Québec,2023,210,Iberville,100,1,1,0,100,0,0,0,2023-06-30
Parti conservateur du Québec,2023,212,Saint-Jean,325,5,5,0,325,0,0,0,2023-06-30
Parti conservateur du Québec,2023,216,Huntingdon,100,1,1,0,100,0,0,0,2023-06-30
Parti conservateur du Québec,2023,220,Soulanges,200,2,2,0,200,0,0,0,2023-06-30
Parti conservateur du Québec,2023,226,Châteauguay,100,1,1,0,100,0,0,0,2023-06-30
Parti conservateur du Québec,2023,230,Sanguinet,305,6,6,0,305,0,0,0,2023-06-30
Parti conservateur du Québec,2023,232,La Prairie,130,3,2,1,120,10,0.3333333333333333,0.07692307692307693,2023-06-30
Parti conservateur du Québec,2023,238,Chambly,80,3,3,0,80,0,0,0,2023-06-30
Parti conservateur du Québec,2023,240,Vachon,110,2,2,0,110,0,0,0,2023-06-30
Parti conservateur du Québec,2023,244,Laporte,100,1,0,1,0,100,1,1,2023-06-30
Parti conservateur du Québec,2023,246,Marie-Victorin,115,2,1,1,15,100,0.5,0.8695652173913043,2023-06-30
Parti conservateur du Québec,2023,250,Taillon,100,1,1,0,100,0,0,0,2023-06-30
Parti conservateur du Québec,2023,252,Montarville,300,3,2,1,200,100,0.3333333333333333,0.3333333333333333,2023-06-30
Parti conservateur du Québec,2023,256,Verchères,400,4,4,0,400,0,0,0,2023-06-30
Parti conservateur du Québec,2023,258,Borduas,60,2,1,1,40,20,0.5,0.3333333333333333,2023-06-30
Parti conservateur du Québec,2023,260,Saint-Hyacinthe,35,3,2,1,30,5,0.3333333333333333,0.14285714285714285,2023-06-30
Parti conservateur du Québec,2023,264,Richelieu,30,3,3,0,30,0,0,0,2023-06-30
Parti conservateur du Québec,2023,300,Verdun,200,2,2,0,200,0,0,0,2023-06-30
Parti conservateur du Québec,2023,304,Marguerite-Bourgeoys,10,1,1,0,10,0,0,0,2023-06-30
Parti conservateur du Québec,2023,306,Marquette,40,2,2,0,40,0,0,0,2023-06-30
Parti conservateur du Québec,2023,310,Jacques-Cartier,26,1,0,1,0,26,1,1,2023-06-30
Parti conservateur du Québec,2023,312,Nelligan,120,2,2,0,120,0,0,0,2023-06-30
Parti conservateur du Québec,2023,316,Robert-Baldwin,150,2,0,2,0,150,1,1,2023-06-30
Parti conservateur du Québec,2023,318,Saint-Laurent,200,2,2,0,200,0,0,0,2023-06-30
Parti conservateur du Québec,2023,320,D'Arcy-McGee,100,1,1,0,100,0,0,0,2023-06-30
Parti conservateur du Québec,2023,324,Notre-Dame-de-Grâce,40,1,1,0,40,0,0,0,2023-06-30
Parti conservateur du Québec,2023,326,Saint-Henri-Sainte-Anne,230.23,3,1,2,200,30.23,0.6666666666666666,0.13130347912956608,2023-06-30
Parti conservateur du Québec,2023,330,Sainte-Marie-Saint-Jacques,30,1,1,0,30,0,0,0,2023-06-30
Parti conservateur du Québec,2023,332,Westmount-Saint-Louis,287.65,5,4,1,267.65,20,0.2,0.06952894142186686,2023-06-30
Parti conservateur du Québec,2023,336,Mont-Royal-Outremont,100,1,1,0,100,0,0,0,2023-06-30
Parti conservateur du Québec,2023,338,Acadie,150,2,1,1,50,100,0.5,0.6666666666666666,2023-06-30
Parti conservateur du Québec,2023,340,Maurice-Richard,300,3,3,0,300,0,0,0,2023-06-30
Parti conservateur du Québec,2023,344,Laurier-Dorion,105,2,2,0,105,0,0,0,2023-06-30
Parti conservateur du Québec,2023,346,Gouin,165,3,3,0,165,0,0,0,2023-06-30
Parti conservateur du Québec,2023,350,Mercier,100,1,1,0,100,0,0,0,2023-06-30
Parti conservateur du Québec,2023,352,Hochelaga-Maisonneuve,175,3,2,1,150,25,0.3333333333333333,0.14285714285714285,2023-06-30
Parti conservateur du Québec,2023,356,Rosemont,250,4,4,0,250,0,0,0,2023-06-30
Parti conservateur du Québec,2023,358,Viau,2.65,1,1,0,2.65,0,0,0,2023-06-30
Parti conservateur du Québec,2023,360,Bourassa-Sauvé,145,2,2,0,145,0,0,0,2023-06-30
Parti conservateur du Québec,2023,364,Jeanne-Mance-Viger,50,1,1,0,50,0,0,0,2023-06-30
Parti conservateur du Québec,2023,366,Anjou-Louis-Riel,100,1,0,1,0,100,1,1,2023-06-30
Parti conservateur du Québec,2023,370,Camille-Laurin,50,2,1,1,25,25,0.5,0.5,2023-06-30
Parti conservateur du Québec,2023,390,LaFontaine,100,1,1,0,100,0,0,0,2023-06-30
Parti conservateur du Québec,2023,454,Laval-des-Rapides,300,3,2,1,200,100,0.3333333333333333,0.3333333333333333,2023-06-30
Parti conservateur du Québec,2023,460,Chomedey,20,1,1,0,20,0,0,0,2023-06-30
Parti conservateur du Québec,2023,466,Fabre,180,3,3,0,180,0,0,0,2023-06-30
Parti conservateur du Québec,2023,470,Sainte-Rose,210,4,4,0,210,0,0,0,2023-06-30
Parti conservateur du Québec,2023,476,Vimont,10,1,1,0,10,0,0,0,2023-06-30
Parti conservateur du Québec,2023,482,Mille-Îles,25,1,0,1,0,25,1,1,2023-06-30
Parti conservateur du Québec,2023,502,Groulx,399,5,2,3,99,300,0.6,0.7518796992481203,2023-06-30
Parti conservateur du Québec,2023,508,Deux-Montagnes,425,5,4,1,400,25,0.2,0.058823529411764705,2023-06-30
Parti conservateur du Québec,2023,514,Mirabel,370,5,4,1,270,100,0.2,0.2702702702702703,2023-06-30
Parti conservateur du Québec,2023,520,Argenteuil,323,6,5,1,313,10,0.16666666666666666,0.030959752321981424,2023-06-30
Parti conservateur du Québec,2023,526,Saint-Jérôme,385,6,4,2,280,105,0.3333333333333333,0.2727272727272727,2023-06-30
Parti conservateur du Québec,2023,530,Les Plaines,100,1,1,0,100,0,0,0,2023-06-30
Parti conservateur du Québec,2023,536,Blainville,615,7,7,0,615,0,0,0,2023-06-30
Parti conservateur du Québec,2023,542,Terrebonne,205,3,3,0,205,0,0,0,2023-06-30
Parti conservateur du Québec,2023,548,Masson,70,2,2,0,70,0,0,0,2023-06-30
Parti conservateur du Québec,2023,554,L'Assomption,125,2,2,0,125,0,0,0,2023-06-30
Parti conservateur du Québec,2023,560,Repentigny,25,1,1,0,25,0,0,0,2023-06-30
Parti conservateur du Québec,2023,566,Berthier,145,3,3,0,145,0,0,0,2023-06-30
Parti conservateur du Québec,2023,570,Joliette,25,1,1,0,25,0,0,0,2023-06-30
Parti conservateur du Québec,2023,576,Rousseau,10,1,0,1,0,10,1,1,2023-06-30
Parti conservateur du Québec,2023,582,Prévost,205,5,4,1,155,50,0.2,0.24390243902439024,2023-06-30
Parti conservateur du Québec,2023,588,Bertrand,100,1,1,0,100,0,0,0,2023-06-30
Parti conservateur du Québec,2023,594,Labelle,226,3,3,0,226,0,0,0,2023-06-30
Parti conservateur du Québec,2023,602,Hull,150,2,2,0,150,0,0,0,2023-06-30
Parti conservateur du Québec,2023,608,Pontiac,250,5,2,3,120,130,0.6,0.52,2023-06-30
Parti conservateur du Québec,2023,614,Gatineau,276,4,3,1,176,100,0.25,0.36231884057971014,2023-06-30
Parti conservateur du Québec,2023,620,Chapleau,426,6,3,3,226,200,0.5,0.4694835680751174,2023-06-30
Parti conservateur du Québec,2023,626,Papineau,200,2,0,2,0,200,1,1,2023-06-30
Parti conservateur du Québec,2023,636,Rouyn-Noranda-Témiscamingue,20,1,0,1,0,20,1,1,2023-06-30
Parti conservateur du Québec,2023,642,Abitibi-Ouest,165,3,1,2,25,140,0.6666666666666666,0.8484848484848485,2023-06-30
Parti conservateur du Québec,2023,648,Abitibi-Est,20,1,1,0,20,0,0,0,2023-06-30
Parti conservateur du Québec,2023,660,Trois-Rivières,450,5,3,2,300,150,0.4,0.3333333333333333,2023-06-30
Parti conservateur du Québec,2023,666,Maskinongé,335,7,6,1,325,10,0.14285714285714285,0.029850746268656716,2023-06-30
Parti conservateur du Québec,2023,670,Laviolette-Saint-Maurice,375,10,9,1,365,10,0.1,0.02666666666666667,2023-06-30
Parti conservateur du Québec,2023,676,Champlain,710,11,9,2,670,40,0.18181818181818182,0.056338028169014086,2023-06-30
Parti conservateur du Québec,2023,702,Jean-Talon,885,13,8,5,540,345,0.38461538461538464,0.3898305084745763,2023-06-30
Parti conservateur du Québec,2023,708,Louis-Hébert,190,5,5,0,190,0,0,0,2023-06-30
Parti conservateur du Québec,2023,714,Portneuf,846,11,7,4,520,326,0.36363636363636365,0.38534278959810875,2023-06-30
Parti conservateur du Québec,2023,720,La Peltrie,1895,34,23,11,1525,370,0.3235294117647059,0.19525065963060687,2023-06-30
Parti conservateur du Québec,2023,726,Vanier-Les Rivières,737,14,10,4,572,165,0.2857142857142857,0.22388059701492538,2023-06-30
Parti conservateur du Québec,2023,730,Taschereau,570,8,5,3,320,250,0.375,0.43859649122807015,2023-06-30
Parti conservateur du Québec,2023,736,Jean-Lesage,330,6,5,1,310,20,0.16666666666666666,0.06060606060606061,2023-06-30
Parti conservateur du Québec,2023,742,Montmorency,577,14,8,6,371,206,0.42857142857142855,0.35701906412478335,2023-06-30
Parti conservateur du Québec,2023,748,Charlesbourg,550,10,10,0,550,0,0,0,2023-06-30
Parti conservateur du Québec,2023,754,Chauveau,975,17,11,6,755,220,0.35294117647058826,0.22564102564102564,2023-06-30
Parti conservateur du Québec,2023,760,Charlevoix-Côte-de-Beaupré,520,8,5,3,320,200,0.375,0.38461538461538464,2023-06-30
Parti conservateur du Québec,2023,802,Beauce-Sud,430,6,5,1,330,100,0.16666666666666666,0.23255813953488372,2023-06-30
Parti conservateur du Québec,2023,806,Beauce-Nord,806,15,11,4,556,250,0.26666666666666666,0.31017369727047145,2023-06-30
Parti conservateur du Québec,2023,810,Lotbinière-Frontenac,265,6,3,3,220,45,0.5,0.16981132075471697,2023-06-30
Parti conservateur du Québec,2023,814,Chutes-de-la-Chaudière,1505,20,18,2,1305,200,0.1,0.132890365448505,2023-06-30
Parti conservateur du Québec,2023,818,Lévis,527.25,12,8,4,435,92.25,0.3333333333333333,0.17496443812233287,2023-06-30
Parti conservateur du Québec,2023,822,Bellechasse,1670,25,12,13,900,770,0.52,0.46107784431137727,2023-06-30
Parti conservateur du Québec,2023,826,Côte-du-Sud,720,10,6,4,450,270,0.4,0.375,2023-06-30
Parti conservateur du Québec,2023,834,Rivière-du-Loup-Témiscouata,335,5,4,1,235,100,0.2,0.29850746268656714,2023-06-30
Parti conservateur du Québec,2023,838,Rimouski,80,3,3,0,80,0,0,0,2023-06-30
Parti conservateur du Québec,2023,842,Matane-Matapédia,210,3,3,0,210,0,0,0,2023-06-30
Parti conservateur du Québec,2023,858,Îles-de-la-Madeleine,200,2,2,0,200,0,0,0,2023-06-30
Parti conservateur du Québec,2023,906,René-Lévesque,200,2,1,1,100,100,0.5,0.5,2023-06-30
