entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,475582.62,5376,3782,1594,339063,136519.62,0.29650297619047616,0.28705763049120675,2023-09-23
Parti conservateur du Québec,2023,45715.93,803,554,249,34021.45,11694.48,0.31008717310087175,0.2558075489222247,2023-09-23
Parti libéral du Québec,2023,158772.38,2007,1419,588,114928.06,43844.32,0.2929745889387145,0.27614576288394743,2023-09-23
Parti québécois,2023,536990.16,7217,5867,1350,451232.37,85757.79,0.1870583344880144,0.15970085932300881,2023-09-23
Québec solidaire,2023,151471.19,1980,1568,412,127155.27,24315.92,0.2080808080808081,0.16053164961600946,2023-09-23
