entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,773474,8534,5196,3338,476073,297401,0.39114131708460276,0.3845003193384652,2023-12-23
Parti conservateur du Québec,2023,55034.59,1053,713,340,40858.44,14176.15,0.32288698955365625,0.25758618352567,2023-12-23
Parti libéral du Québec,2023,257741.05,3107,2007,1100,170261.76,87479.29,0.3540392661731574,0.3394076729337449,2023-12-23
Parti québécois,2023,709556.21,9484,7551,1933,584370.18,125186.03,0.20381695487136228,0.17642862994603345,2023-12-23
Québec solidaire,2023,235391.72,3132,2350,782,190962.09,44429.63,0.24968071519795657,0.18874763309431614,2023-12-23
