entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,703244,7797,4884,2913,445598,257646,0.37360523278183916,0.3663678609415793,2023-12-02
Parti conservateur du Québec,2023,51585.59,984,666,318,38249.11,13336.48,0.3231707317073171,0.2585311130492062,2023-12-02
Parti libéral du Québec,2023,226455.1,2772,1824,948,153130.8,73324.3,0.341991341991342,0.32379178035734235,2023-12-02
Parti québécois,2023,664928.6,8875,7081,1794,548872.22,116056.38,0.20214084507042254,0.17453961222302666,2023-12-02
Québec solidaire,2023,216177.49,2870,2188,682,177212.82,38964.67,0.23763066202090594,0.18024388200640132,2023-12-02
