entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,104,Mégantic,12390,129,96,33,9235,3155,0.2558139534883721,0.2546408393866021,2023-12-14
Coalition avenir Québec,2023,110,Saint-François,5280,57,46,11,4180,1100,0.19298245614035087,0.20833333333333334,2023-12-14
Coalition avenir Québec,2023,116,Sherbrooke,3545,40,28,12,2425,1120,0.3,0.3159379407616361,2023-12-14
Coalition avenir Québec,2023,120,Orford,9655,104,59,45,5745,3910,0.4326923076923077,0.4049715173485241,2023-12-14
Coalition avenir Québec,2023,126,Johnson,5095,56,36,20,3260,1835,0.35714285714285715,0.3601570166830226,2023-12-14
Coalition avenir Québec,2023,132,Richmond,7165,76,45,31,4280,2885,0.40789473684210525,0.4026517794836008,2023-12-14
Coalition avenir Québec,2023,138,Drummond-Bois-Francs,6055,63,50,13,4755,1300,0.20634920634920634,0.21469859620148637,2023-12-14
Coalition avenir Québec,2023,144,Arthabaska,7615,83,69,14,6365,1250,0.1686746987951807,0.16414970453053185,2023-12-14
Coalition avenir Québec,2023,150,Nicolet-Bécancour,9725,101,73,28,6925,2800,0.27722772277227725,0.2879177377892031,2023-12-14
Coalition avenir Québec,2023,204,Brome-Missisquoi,12095,130,95,35,8825,3270,0.2692307692307692,0.27035965274906987,2023-12-14
Coalition avenir Québec,2023,206,Granby,7142,85,66,19,5775,1367,0.2235294117647059,0.19140296835620274,2023-12-14
Coalition avenir Québec,2023,210,Iberville,12740,159,72,87,6835,5905,0.5471698113207547,0.46350078492935637,2023-12-14
Coalition avenir Québec,2023,212,Saint-Jean,9640,109,58,51,5175,4465,0.46788990825688076,0.4631742738589212,2023-12-14
Coalition avenir Québec,2023,216,Huntingdon,8840,94,49,45,4595,4245,0.4787234042553192,0.4802036199095023,2023-12-14
Coalition avenir Québec,2023,218,Beauharnois,9217,101,69,32,6700,2517,0.31683168316831684,0.2730823478355213,2023-12-14
Coalition avenir Québec,2023,220,Soulanges,7700,80,44,36,4400,3300,0.45,0.42857142857142855,2023-12-14
Coalition avenir Québec,2023,224,Vaudreuil,3165,35,19,16,1825,1340,0.45714285714285713,0.42338072669826227,2023-12-14
Coalition avenir Québec,2023,226,Châteauguay,6635,81,46,35,3845,2790,0.43209876543209874,0.42049736247174074,2023-12-14
