entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,465052.15,5270,3720,1550,332913,132139.15,0.29411764705882354,0.2841383487851846,2023-09-15
Parti conservateur du Québec,2023,44295.93,778,537,241,33086.45,11209.48,0.3097686375321337,0.2530589153450441,2023-09-15
Parti libéral du Québec,2023,155221.42,1969,1393,576,112485.43,42735.99,0.292534281361097,0.27532276151062135,2023-09-15
Parti québécois,2023,526855.52,7112,5798,1314,444207.72,82647.8,0.1847581552305962,0.15686995174692295,2023-09-15
Québec solidaire,2023,146670.75,1915,1526,389,123336.06,23334.69,0.2031331592689295,0.15909572972116115,2023-09-15
