entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,372675.05,4259,3064,1195,272340,100335.05,0.28058229631368864,0.2692293192152252,2023-06-14
Parti conservateur du Québec,2023,31668.55,515,382,133,24682.07,6986.48,0.258252427184466,0.22061256356858774,2023-06-14
Parti libéral du Québec,2023,75248.44,937,673,264,54577.44,20671,0.28175026680896476,0.2747033692658612,2023-06-14
Parti québécois,2023,366060.47,4935,4134,801,316622.64,49437.83,0.16231003039513678,0.13505372486682324,2023-06-14
Québec solidaire,2023,108041.19,1473,1215,258,91816.15,16225.04,0.17515274949083504,0.15017457693681457,2023-06-14
