entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,433619.23,4937,3492,1445,311448,122171.23,0.2926878671257849,0.28174772138219056,2023-07-19
Parti conservateur du Québec,2023,41202.14,726,513,213,31317.66,9884.48,0.29338842975206614,0.23990210217236288,2023-07-19
Parti libéral du Québec,2023,115096.32,1499,1056,443,83005.32,32091,0.29553035356904606,0.27881864511393584,2023-07-19
Parti québécois,2023,468093.39,6327,5221,1106,398738.9,69354.49,0.17480638533270113,0.14816378842692055,2023-07-19
Québec solidaire,2023,131379.06,1764,1424,340,110628.11,20750.95,0.1927437641723356,0.15794716448724783,2023-07-19
