entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,419438.73,4780,3403,1377,303508,115930.73,0.2880753138075314,0.27639490993118354,2023-07-06
Parti conservateur du Québec,2023,40170.14,699,500,199,30687.66,9482.48,0.28469241773962806,0.2360579276049324,2023-07-06
Parti libéral du Québec,2023,103742.99,1298,915,383,74331.99,29411,0.2950693374422188,0.28349867301877457,2023-07-06
Parti québécois,2023,445593.07,6026,4994,1032,381054.58,64538.49,0.17125788250912713,0.1448372839371133,2023-07-06
Québec solidaire,2023,122951.22,1650,1347,303,104157.52,18793.7,0.18363636363636363,0.15285492897101793,2023-07-06
