entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,814719,8941,5382,3559,495423,319296,0.39805390895872944,0.39190935770492646,2024-01-18
Parti conservateur du Québec,2023,57027.8,1084,732,352,42061.65,14966.15,0.3247232472324723,0.26243603996647247,2024-01-18
Parti libéral du Québec,2023,272356.97,3276,2084,1192,177892.35,94464.62,0.36385836385836384,0.3468412062301912,2024-01-18
Parti québécois,2023,770764.14,10301,8064,2237,625935.81,144828.33,0.2171633821959033,0.18790226800120718,2024-01-18
Québec solidaire,2023,283076.77999999997,3838,2778,1060,223774.85,59301.93,0.2761855132881709,0.20949061947080225,2024-01-18
