entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,427858.88,4876,3456,1420,308143,119715.88,0.2912223133716161,0.2798022562953467,2023-07-12
Parti conservateur du Québec,2023,40712.14,718,510,208,31067.66,9644.48,0.28969359331476324,0.23689444966538237,2023-07-12
Parti libéral du Québec,2023,113112.99,1476,1040,436,81571.99,31541,0.2953929539295393,0.27884507340845643,2023-07-12
Parti québécois,2023,452919.06,6130,5066,1064,386714.57,66204.49,0.17357259380097878,0.14617289455647992,2023-07-12
Québec solidaire,2023,128442.08,1716,1396,320,108537.13,19904.95,0.1864801864801865,0.15497218668523588,2023-07-12
