entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,633164,7033,4578,2455,415798,217366,0.34906867624058013,0.34330126160047003,2023-11-16
Parti conservateur du Québec,2023,50975.59,970,656,314,37714.11,13261.48,0.3237113402061856,0.2601535362317533,2023-11-16
Parti libéral du Québec,2023,199426.85,2473,1686,787,140194.21,59232.64,0.3182369591589163,0.2970143689277547,2023-11-16
Parti québécois,2023,625522.64,8369,6691,1678,517679.58,107843.06,0.200501852073127,0.17240472702954443,2023-11-16
Québec solidaire,2023,204362.13,2696,2089,607,168907.35,35454.78,0.22514836795252224,0.17348997096477708,2023-11-16
