entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,548534,6121,4150,1971,375078,173456,0.3220062081359255,0.3162174085836065,2023-10-25
Parti conservateur du Québec,2023,50617.26,962,650,312,37410.78,13206.48,0.32432432432432434,0.26090863077140086,2023-10-25
Parti libéral du Québec,2023,172123.26,2164,1514,650,123318.95,48804.31,0.300369685767098,0.2835427936933102,2023-10-25
Parti québécois,2023,581208.68,7782,6257,1525,484281.95,96926.73,0.19596504754561808,0.16676751971426165,2023-10-25
Québec solidaire,2023,176395.35,2301,1791,510,146783.22,29612.13,0.22164276401564537,0.16787364292766221,2023-10-25
