entite_politique,annee_financiere,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,756409,8358,5100,3258,466638,289771,0.3898061737257717,0.3830877210609604,2023-12-21
Parti conservateur du Québec,2023,54685.59,1042,707,335,40704.44,13981.15,0.32149712092130517,0.2556642435420373,2023-12-21
Parti libéral du Québec,2023,253348.42,3061,1984,1077,167900.79,85447.63,0.3518458020254819,0.33727319080971574,2023-12-21
Parti québécois,2023,702511.9,9388,7466,1922,578050.19,124461.71,0.20472944184064765,0.17716669283466943,2023-12-21
Québec solidaire,2023,233988.85,3123,2342,781,189637.53,44351.32,0.250080051232789,0.1895445872741372,2023-12-21
